,path,emotion
772,data/training/Actor_21/21_01_02_01_kids-talking_sad.wav,sad
773,data/training/Actor_21/21_01_01_02_dogs-sitting_sad.wav,sad
774,data/training/Actor_21/21_01_02_02_dogs-sitting_sad.wav,sad
775,data/training/Actor_21/03-02-04-02-01-01-21_sad.wav,sad
776,data/training/Actor_21/21_01_01_01_kids-talking_sad.wav,sad
777,data/training/Actor_21/21_01_02_02_kids-talking_sad.wav,sad
778,data/training/Actor_21/03-02-04-02-02-02-21_sad.wav,sad
779,data/training/Actor_21/21_01_01_01_dogs-sitting_sad.wav,sad
780,data/training/Actor_21/21_01_02_01_dogs-sitting_sad.wav,sad
781,data/training/Actor_12/12_01_01_01_kids-talking_sad.wav,sad
782,data/training/Actor_12/12_01_02_02_dogs-sitting_sad.wav,sad
783,data/training/Actor_12/12_02_02_01_kids-talking_sad.wav,sad
784,data/training/Actor_12/12_01_02_01_dogs-sitting_sad.wav,sad
785,data/training/Actor_12/12_01_02_01_kids-talking_sad.wav,sad
786,data/training/Actor_12/12_01_02_02_kids-talking_sad.wav,sad
787,data/training/Actor_12/12_02_02_02_kids-talking_sad.wav,sad
788,data/training/Actor_12/12_02_02_01_dogs-sitting_sad.wav,sad
789,data/training/Actor_12/03-02-04-02-02-01-12_sad.wav,sad
790,data/training/Actor_12/12_02_01_01_kids-talking_sad.wav,sad
791,data/training/Actor_12/12_01_01_02_kids-talking_sad.wav,sad
792,data/training/Actor_12/12_02_01_02_dogs-sitting_sad.wav,sad
793,data/training/Actor_12/03-02-04-02-02-02-12_sad.wav,sad
794,data/training/Actor_12/03-02-04-01-02-01-12_sad.wav,sad
795,data/training/Actor_12/03-02-04-02-01-01-12_sad.wav,sad
796,data/training/Actor_12/03-02-04-01-01-02-12_sad.wav,sad
797,data/training/Actor_12/03-02-04-01-02-02-12_sad.wav,sad
798,data/training/Actor_12/12_01_01_02_dogs-sitting_sad.wav,sad
799,data/training/Actor_12/12_01_01_01_dogs-sitting_sad.wav,sad
800,data/training/Actor_12/03-02-04-01-01-01-12_sad.wav,sad
801,data/training/Actor_12/12_02_02_02_dogs-sitting_sad.wav,sad
802,data/training/Actor_12/12_02_01_01_dogs-sitting_sad.wav,sad
803,data/training/Actor_12/12_02_01_02_kids-talking_sad.wav,sad
804,data/training/Actor_12/03-02-04-02-01-02-12_sad.wav,sad
805,data/training/Actor_18/18_01_02_01_dogs-sitting_sad.wav,sad
806,data/training/Actor_18/18_01_01_02_dogs-sitting_sad.wav,sad
807,data/training/Actor_18/18_01_01_01_kids-talking_sad.wav,sad
808,data/training/Actor_18/18_01_01_01_dogs-sitting_sad.wav,sad
809,data/training/Actor_18/18_01_02_01_kids-talking_sad.wav,sad
810,data/training/Actor_18/18_01_02_02_dogs-sitting_sad.wav,sad
811,data/training/Actor_18/18_01_02_02_kids-talking_sad.wav,sad
812,data/training/Actor_18/18_01_01_02_kids-talking_sad.wav,sad
813,data/training/Actor_08/08_01_01_01_kids-talking_happy.wav,happy
814,data/training/Actor_08/08_02_02_02_kids-talking_happy.wav,happy
815,data/training/Actor_08/08_01_02_02_kids-talking_happy.wav,happy
816,data/training/Actor_08/08_01_02_01_dogs-sitting_happy.wav,happy
817,data/training/Actor_08/08_02_02_02_dogs-sitting_happy.wav,happy
818,data/training/Actor_08/08_02_01_02_kids-talking_happy.wav,happy
819,data/training/Actor_08/08_01_01_02_dogs-sitting_happy.wav,happy
820,data/training/Actor_08/08_02_02_01_dogs-sitting_happy.wav,happy
821,data/training/Actor_08/08_01_02_02_dogs-sitting_happy.wav,happy
822,data/training/Actor_08/08_01_02_01_kids-talking_happy.wav,happy
823,data/training/Actor_08/08_01_01_02_kids-talking_happy.wav,happy
824,data/training/Actor_08/08_02_02_01_kids-talking_happy.wav,happy
825,data/training/Actor_08/08_02_01_02_dogs-sitting_happy.wav,happy
826,data/training/Actor_08/08_01_01_01_dogs-sitting_happy.wav,happy
827,data/training/Actor_08/08_02_01_01_kids-talking_happy.wav,happy
828,data/training/Actor_08/08_02_01_01_dogs-sitting_happy.wav,happy
829,data/training/Actor_04/03-02-03-02-01-01-04_happy.wav,happy
830,data/training/Actor_04/03-02-03-01-01-02-04_happy.wav,happy
831,data/training/Actor_04/04_02_02_01_dogs-sitting_happy.wav,happy
832,data/training/Actor_04/04_02_01_02_kids-talking_happy.wav,happy
833,data/training/Actor_04/04_01_02_01_dogs-sitting_happy.wav,happy
834,data/training/Actor_04/04_02_01_01_dogs-sitting_happy.wav,happy
835,data/training/Actor_04/04_02_02_02_dogs-sitting_happy.wav,happy
836,data/training/Actor_04/03-02-03-02-02-02-04_happy.wav,happy
837,data/training/Actor_04/04_01_01_02_kids-talking_happy.wav,happy
838,data/training/Actor_04/04_02_02_01_kids-talking_happy.wav,happy
839,data/training/Actor_04/03-02-03-02-02-01-04_happy.wav,happy
840,data/training/Actor_04/04_02_01_01_kids-talking_happy.wav,happy
841,data/training/Actor_04/04_01_02_02_kids-talking_happy.wav,happy
842,data/training/Actor_04/04_01_02_01_kids-talking_happy.wav,happy
843,data/training/Actor_04/04_02_01_02_dogs-sitting_happy.wav,happy
844,data/training/Actor_04/03-02-03-01-01-01-04_happy.wav,happy
845,data/training/Actor_04/04_02_02_02_kids-talking_happy.wav,happy
846,data/training/Actor_04/04_01_01_01_kids-talking_happy.wav,happy
847,data/training/Actor_04/04_01_01_01_dogs-sitting_happy.wav,happy
848,data/training/Actor_04/03-02-03-02-01-02-04_happy.wav,happy
849,data/training/Actor_04/04_01_01_02_dogs-sitting_happy.wav,happy
850,data/training/Actor_04/03-02-03-01-02-02-04_happy.wav,happy
851,data/training/Actor_04/04_01_02_02_dogs-sitting_happy.wav,happy
852,data/training/Actor_04/03-02-03-01-02-01-04_happy.wav,happy
853,data/training/Actor_17/03-02-03-01-02-01-17_happy.wav,happy
854,data/training/Actor_17/03-02-03-01-01-02-17_happy.wav,happy
855,data/training/Actor_17/03-02-03-02-02-02-17_happy.wav,happy
856,data/training/Actor_17/17_02_02_02_kids-talking_happy.wav,happy
857,data/training/Actor_17/17_02_01_01_dogs-sitting_happy.wav,happy
858,data/training/Actor_17/03-02-03-01-01-01-17_happy.wav,happy
859,data/training/Actor_17/17_02_01_02_kids-talking_happy.wav,happy
860,data/training/Actor_17/17_02_01_02_dogs-sitting_happy.wav,happy
861,data/training/Actor_17/03-02-03-01-02-02-17_happy.wav,happy
862,data/training/Actor_17/17_02_01_01_kids-talking_happy.wav,happy
863,data/training/Actor_17/17_02_02_01_kids-talking_happy.wav,happy
864,data/training/Actor_17/17_02_02_02_dogs-sitting_happy.wav,happy
865,data/training/Actor_17/03-02-03-02-01-02-17_happy.wav,happy
866,data/training/Actor_17/03-02-03-02-02-01-17_happy.wav,happy
867,data/training/Actor_17/17_02_02_01_dogs-sitting_happy.wav,happy
868,data/training/Actor_17/03-02-03-02-01-01-17_happy.wav,happy
869,data/training/Actor_05/05_02_02_02_kids-talking_happy.wav,happy
870,data/training/Actor_05/03-02-03-01-02-01-05_happy.wav,happy
871,data/training/Actor_05/03-02-03-01-01-02-05_happy.wav,happy
872,data/training/Actor_05/05_02_01_02_dogs-sitting_happy.wav,happy
873,data/training/Actor_05/05_02_01_02_kids-talking_happy.wav,happy
874,data/training/Actor_05/05_02_02_01_kids-talking_happy.wav,happy
875,data/training/Actor_05/05_01_02_01_dogs-sitting_happy.wav,happy
876,data/training/Actor_05/05_02_01_01_dogs-sitting_happy.wav,happy
877,data/training/Actor_05/03-02-03-02-02-02-05_happy.wav,happy
878,data/training/Actor_05/05_02_02_01_dogs-sitting_happy.wav,happy
879,data/training/Actor_05/05_02_02_02_dogs-sitting_happy.wav,happy
880,data/training/Actor_05/03-02-03-02-01-01-05_happy.wav,happy
881,data/training/Actor_05/05_01_02_02_kids-talking_happy.wav,happy
882,data/training/Actor_05/03-02-03-01-02-02-05_happy.wav,happy
883,data/training/Actor_05/03-02-03-02-02-01-05_happy.wav,happy
884,data/training/Actor_05/03-02-03-02-01-02-05_happy.wav,happy
885,data/training/Actor_05/05_01_02_02_dogs-sitting_happy.wav,happy
886,data/training/Actor_05/05_01_02_01_kids-talking_happy.wav,happy
887,data/training/Actor_05/05_02_01_01_kids-talking_happy.wav,happy
888,data/training/Actor_05/03-02-03-01-01-01-05_happy.wav,happy
889,data/training/Actor_22/22_01_02_02_kids-talking_happy.wav,happy
890,data/training/Actor_22/22_01_01_02_kids-talking_happy.wav,happy
891,data/training/Actor_22/03-02-03-02-01-01-22_happy.wav,happy
892,data/training/Actor_22/22_01_01_01_dogs-sitting_happy.wav,happy
893,data/training/Actor_22/03-02-03-01-01-02-22_happy.wav,happy
894,data/training/Actor_22/22_01_01_01_kids-talking_happy.wav,happy
895,data/training/Actor_22/03-02-03-02-01-02-22_happy.wav,happy
896,data/training/Actor_22/03-02-03-02-02-01-22_happy.wav,happy
897,data/training/Actor_22/22_01_02_01_kids-talking_happy.wav,happy
898,data/training/Actor_22/03-02-03-02-02-02-22_happy.wav,happy
899,data/training/Actor_22/03-02-03-01-02-01-22_happy.wav,happy
900,data/training/Actor_22/03-02-03-01-01-01-22_happy.wav,happy
901,data/training/Actor_22/22_01_01_02_dogs-sitting_happy.wav,happy
902,data/training/Actor_22/03-02-03-01-02-02-22_happy.wav,happy
903,data/training/Actor_22/22_01_02_02_dogs-sitting_happy.wav,happy
904,data/training/Actor_22/22_01_02_01_dogs-sitting_happy.wav,happy
905,data/training/Actor_10/10_02_02_01_kids-talking_happy.wav,happy
906,data/training/Actor_10/10_01_01_02_kids-talking_happy.wav,happy
907,data/training/Actor_10/10_02_02_02_dogs-sitting_happy.wav,happy
908,data/training/Actor_10/10_01_01_01_kids-talking_happy.wav,happy
909,data/training/Actor_10/10_02_01_01_kids-talking_happy.wav,happy
910,data/training/Actor_10/10_02_02_02_kids-talking_happy.wav,happy
911,data/training/Actor_10/10_01_01_01_dogs-sitting_happy.wav,happy
912,data/training/Actor_10/10_02_02_01_dogs-sitting_happy.wav,happy
913,data/training/Actor_10/10_01_02_02_kids-talking_happy.wav,happy
914,data/training/Actor_10/10_01_02_02_dogs-sitting_happy.wav,happy
915,data/training/Actor_10/10_02_01_01_dogs-sitting_happy.wav,happy
916,data/training/Actor_10/10_01_01_02_dogs-sitting_happy.wav,happy
917,data/training/Actor_10/10_01_02_01_kids-talking_happy.wav,happy
918,data/training/Actor_10/10_02_01_02_kids-talking_happy.wav,happy
919,data/training/Actor_10/10_01_02_01_dogs-sitting_happy.wav,happy
920,data/training/Actor_10/10_02_01_02_dogs-sitting_happy.wav,happy
921,data/training/Actor_20/03-02-03-02-01-01-20_happy.wav,happy
922,data/training/Actor_20/03-02-03-02-02-02-20_happy.wav,happy
923,data/training/Actor_20/03-02-03-02-02-01-20_happy.wav,happy
924,data/training/Actor_20/03-02-03-02-01-02-20_happy.wav,happy
925,data/training/Actor_20/20_01_02_02_dogs-sitting_happy.wav,happy
926,data/training/Actor_20/20_01_02_02_kids-talking_happy.wav,happy
927,data/training/Actor_20/20_01_02_01_dogs-sitting_happy.wav,happy
928,data/training/Actor_20/20_01_02_01_kids-talking_happy.wav,happy
929,data/training/Actor_20/20_01_01_01_dogs-sitting_happy.wav,happy
930,data/training/Actor_20/03-02-03-01-01-01-20_happy.wav,happy
931,data/training/Actor_20/20_01_01_02_dogs-sitting_happy.wav,happy
932,data/training/Actor_20/03-02-03-01-02-02-20_happy.wav,happy
933,data/training/Actor_20/20_01_01_02_kids-talking_happy.wav,happy
934,data/training/Actor_20/03-02-03-01-01-02-20_happy.wav,happy
935,data/training/Actor_20/03-02-03-01-02-01-20_happy.wav,happy
936,data/training/Actor_20/20_01_01_01_kids-talking_happy.wav,happy
937,data/training/Actor_03/03_01_01_01_dogs-sitting_happy.wav,happy
938,data/training/Actor_03/03-02-03-01-02-01-03_happy.wav,happy
939,data/training/Actor_03/03-02-03-02-01-02-03_happy.wav,happy
940,data/training/Actor_03/03-02-03-02-01-01-03_happy.wav,happy
941,data/training/Actor_03/03-02-03-01-01-01-03_happy.wav,happy
942,data/training/Actor_03/03_01_01_02_dogs-sitting_happy.wav,happy
943,data/training/Actor_03/03_01_02_02_kids-talking_happy.wav,happy
944,data/training/Actor_03/03-02-03-01-02-02-03_happy.wav,happy
945,data/training/Actor_03/03_01_02_01_kids-talking_happy.wav,happy
946,data/training/Actor_03/03_02_01_02_kids-talking_happy.wav,happy
947,data/training/Actor_03/03-02-03-01-01-02-03_happy.wav,happy
948,data/training/Actor_03/03_01_02_02_dogs-sitting_happy.wav,happy
949,data/training/Actor_03/03-02-03-02-02-02-03_happy.wav,happy
950,data/training/Actor_03/03_02_02_01_kids-talking_happy.wav,happy
951,data/training/Actor_03/03_02_01_01_dogs-sitting_happy.wav,happy
952,data/training/Actor_03/03_02_02_01_dogs-sitting_happy.wav,happy
953,data/training/Actor_03/03_02_01_02_dogs-sitting_happy.wav,happy
954,data/training/Actor_03/03_01_01_02_kids-talking_happy.wav,happy
955,data/training/Actor_03/03_02_01_01_kids-talking_happy.wav,happy
956,data/training/Actor_03/03_02_02_02_dogs-sitting_happy.wav,happy
957,data/training/Actor_03/03_02_02_02_kids-talking_happy.wav,happy
958,data/training/Actor_03/03-02-03-02-02-01-03_happy.wav,happy
959,data/training/Actor_03/03_01_02_01_dogs-sitting_happy.wav,happy
960,data/training/Actor_03/03_01_01_01_kids-talking_happy.wav,happy
961,data/training/Actor_14/14_02_02_02_kids-talking_happy.wav,happy
962,data/training/Actor_14/03-02-03-02-01-02-14_happy.wav,happy
963,data/training/Actor_14/14_02_01_01_kids-talking_happy.wav,happy
964,data/training/Actor_14/14_02_01_02_dogs-sitting_happy.wav,happy
965,data/training/Actor_14/03-02-03-02-02-01-14_happy.wav,happy
966,data/training/Actor_14/03-02-03-02-01-01-14_happy.wav,happy
967,data/training/Actor_14/03-02-03-01-02-01-14_happy.wav,happy
968,data/training/Actor_14/03-02-03-01-01-01-14_happy.wav,happy
969,data/training/Actor_14/14_02_02_02_dogs-sitting_happy.wav,happy
970,data/training/Actor_14/03-02-03-02-02-02-14_happy.wav,happy
971,data/training/Actor_14/14_02_01_01_dogs-sitting_happy.wav,happy
972,data/training/Actor_14/03-02-03-01-01-02-14_happy.wav,happy
973,data/training/Actor_14/03-02-03-01-02-02-14_happy.wav,happy
974,data/training/Actor_14/14_02_01_02_kids-talking_happy.wav,happy
975,data/training/Actor_14/14_02_02_01_kids-talking_happy.wav,happy
976,data/training/Actor_14/14_02_02_01_dogs-sitting_happy.wav,happy
977,data/training/Actor_26/26_01_01_01_hate_happy.wav,happy
978,data/training/Actor_26/26_01_01_01_back_happy.wav,happy
979,data/training/Actor_26/26_01_01_01_tough_happy.wav,happy
980,data/training/Actor_26/26_01_01_01_week_happy.wav,happy
981,data/training/Actor_26/26_01_01_01_cause_happy.wav,happy
982,data/training/Actor_26/26_01_01_01_soap_happy.wav,happy
983,data/training/Actor_26/26_01_01_01_nag_happy.wav,happy
984,data/training/Actor_26/26_01_01_01_keep_happy.wav,happy
985,data/training/Actor_26/26_01_01_01_sour_happy.wav,happy
986,data/training/Actor_26/26_01_01_01_hash_happy.wav,happy
987,data/training/Actor_26/26_01_01_01_mouse_happy.wav,happy
988,data/training/Actor_26/26_01_01_01_live_happy.wav,happy
989,data/training/Actor_26/26_01_01_01_juice_happy.wav,happy
990,data/training/Actor_26/26_01_01_01_rain_happy.wav,happy
991,data/training/Actor_26/26_01_01_01_mob_happy.wav,happy
992,data/training/Actor_26/26_01_01_01_hall_happy.wav,happy
993,data/training/Actor_26/26_01_01_01_sure_happy.wav,happy
994,data/training/Actor_26/26_01_01_01_vine_happy.wav,happy
995,data/training/Actor_26/26_01_01_01_tell_happy.wav,happy
996,data/training/Actor_26/26_01_01_01_raid_happy.wav,happy
997,data/training/Actor_26/26_01_01_01_room_happy.wav,happy
998,data/training/Actor_26/26_01_01_01_tip_happy.wav,happy
999,data/training/Actor_26/26_01_01_01_hole_happy.wav,happy
1000,data/training/Actor_26/26_01_01_01_cool_happy.wav,happy
1001,data/training/Actor_26/26_01_01_01_chalk_happy.wav,happy
1002,data/training/Actor_26/26_01_01_01_sail_happy.wav,happy
1003,data/training/Actor_26/26_01_01_01_choice_happy.wav,happy
1004,data/training/Actor_26/26_01_01_01_mop_happy.wav,happy
1005,data/training/Actor_26/26_01_01_01_rot_happy.wav,happy
1006,data/training/Actor_26/26_01_01_01_tape_happy.wav,happy
1007,data/training/Actor_26/26_01_01_01_gaze_happy.wav,happy
1008,data/training/Actor_26/26_01_01_01_bath_happy.wav,happy
1009,data/training/Actor_26/26_01_01_01_whip_happy.wav,happy
1010,data/training/Actor_26/26_01_01_01_lease_happy.wav,happy
1011,data/training/Actor_26/26_01_01_01_door_happy.wav,happy
1012,data/training/Actor_26/26_01_01_01_judge_happy.wav,happy
1013,data/training/Actor_26/26_01_01_01_nice_happy.wav,happy
1014,data/training/Actor_26/26_01_01_01_pass_happy.wav,happy
1015,data/training/Actor_26/26_01_01_01_numb_happy.wav,happy
1016,data/training/Actor_26/26_01_01_01_page_happy.wav,happy
1017,data/training/Actor_26/26_01_01_01_bone_happy.wav,happy
1018,data/training/Actor_26/26_01_01_01_fail_happy.wav,happy
1019,data/training/Actor_26/26_01_01_01_get_happy.wav,happy
1020,data/training/Actor_26/26_01_01_01_south_happy.wav,happy
1021,data/training/Actor_26/26_01_01_01_team_happy.wav,happy
1022,data/training/Actor_26/26_01_01_01_mood_happy.wav,happy
1023,data/training/Actor_26/26_01_01_01_knock_happy.wav,happy
1024,data/training/Actor_26/26_01_01_01_chat_happy.wav,happy
1025,data/training/Actor_26/26_01_01_01_kite_happy.wav,happy
1026,data/training/Actor_26/26_01_01_01_cheek_happy.wav,happy
1027,data/training/Actor_26/26_01_01_01_book_happy.wav,happy
1028,data/training/Actor_26/26_01_01_01_deep_happy.wav,happy
1029,data/training/Actor_26/26_01_01_01_young_happy.wav,happy
1030,data/training/Actor_26/26_01_01_01_rag_happy.wav,happy
1031,data/training/Actor_26/26_01_01_01_death_happy.wav,happy
1032,data/training/Actor_26/26_01_01_01_moon_happy.wav,happy
1033,data/training/Actor_26/26_01_01_01_sub_happy.wav,happy
1034,data/training/Actor_26/26_01_01_01_void_happy.wav,happy
1035,data/training/Actor_26/26_01_01_01_gap_happy.wav,happy
1036,data/training/Actor_26/26_01_01_01_ton_happy.wav,happy
1037,data/training/Actor_26/26_01_01_01_yes_happy.wav,happy
1038,data/training/Actor_26/26_01_01_01_red_happy.wav,happy
1039,data/training/Actor_26/26_01_01_01_thought_happy.wav,happy
1040,data/training/Actor_26/26_01_01_01_late_happy.wav,happy
1041,data/training/Actor_26/26_01_01_01_wag_happy.wav,happy
1042,data/training/Actor_26/26_01_01_01_limb_happy.wav,happy
1043,data/training/Actor_26/26_01_01_01_lid_happy.wav,happy
1044,data/training/Actor_26/26_01_01_01_tire_happy.wav,happy
1045,data/training/Actor_26/26_01_01_01_wash_happy.wav,happy
1046,data/training/Actor_26/26_01_01_01_merge_happy.wav,happy
1047,data/training/Actor_26/26_01_01_01_should_happy.wav,happy
1048,data/training/Actor_26/26_01_01_01_rush_happy.wav,happy
1049,data/training/Actor_26/26_01_01_01_road_happy.wav,happy
1050,data/training/Actor_26/26_01_01_01_pole_happy.wav,happy
1051,data/training/Actor_26/26_01_01_01_such_happy.wav,happy
1052,data/training/Actor_26/26_01_01_01_thin_happy.wav,happy
1053,data/training/Actor_26/26_01_01_01_vote_happy.wav,happy
1054,data/training/Actor_26/26_01_01_01_bought_happy.wav,happy
1055,data/training/Actor_26/26_01_01_01_goal_happy.wav,happy
1056,data/training/Actor_26/26_01_01_01_gun_happy.wav,happy
1057,data/training/Actor_26/26_01_01_01_pad_happy.wav,happy
1058,data/training/Actor_26/26_01_01_01_hit_happy.wav,happy
1059,data/training/Actor_26/26_01_01_01_love_happy.wav,happy
1060,data/training/Actor_26/26_01_01_01_have_happy.wav,happy
1061,data/training/Actor_26/26_01_01_01_dab_happy.wav,happy
1062,data/training/Actor_26/26_01_01_01_sell_happy.wav,happy
1063,data/training/Actor_26/26_01_01_01_shawl_happy.wav,happy
1064,data/training/Actor_26/26_01_01_01_phone_happy.wav,happy
1065,data/training/Actor_26/26_01_01_01_hire_happy.wav,happy
1066,data/training/Actor_26/26_01_01_01_search_happy.wav,happy
1067,data/training/Actor_26/26_01_01_01_soup_happy.wav,happy
1068,data/training/Actor_26/26_01_01_01_make_happy.wav,happy
1069,data/training/Actor_26/26_01_01_01_note_happy.wav,happy
1070,data/training/Actor_26/26_01_01_01_turn_happy.wav,happy
1071,data/training/Actor_26/26_01_01_01_shirt_happy.wav,happy
1072,data/training/Actor_26/26_01_01_01_tool_happy.wav,happy
1073,data/training/Actor_26/26_01_01_01_kill_happy.wav,happy
1074,data/training/Actor_26/26_01_01_01_beg_happy.wav,happy
1075,data/training/Actor_26/26_01_01_01_jug_happy.wav,happy
1076,data/training/Actor_26/26_01_01_01_bean_happy.wav,happy
1077,data/training/Actor_26/26_01_01_01_five_happy.wav,happy
1078,data/training/Actor_26/26_01_01_01_food_happy.wav,happy
1079,data/training/Actor_26/26_01_01_01_burn_happy.wav,happy
1080,data/training/Actor_26/26_01_01_01_witch_happy.wav,happy
1081,data/training/Actor_26/26_01_01_01_pearl_happy.wav,happy
1082,data/training/Actor_26/26_01_01_01_king_happy.wav,happy
1083,data/training/Actor_26/26_01_01_01_mess_happy.wav,happy
1084,data/training/Actor_26/26_01_01_01_pool_happy.wav,happy
1085,data/training/Actor_26/26_01_01_01_when_happy.wav,happy
1086,data/training/Actor_26/26_01_01_01_chair_happy.wav,happy
1087,data/training/Actor_26/26_01_01_01_home_happy.wav,happy
1088,data/training/Actor_26/26_01_01_01_came_happy.wav,happy
1089,data/training/Actor_26/26_01_01_01_mode_happy.wav,happy
1090,data/training/Actor_26/26_01_01_01_fall_happy.wav,happy
1091,data/training/Actor_26/26_01_01_01_hush_happy.wav,happy
1092,data/training/Actor_26/26_01_01_01_keg_happy.wav,happy
1093,data/training/Actor_26/26_01_01_01_pick_happy.wav,happy
1094,data/training/Actor_26/26_01_01_01_met_happy.wav,happy
1095,data/training/Actor_26/26_01_01_01_match_happy.wav,happy
1096,data/training/Actor_26/26_01_01_01_far_happy.wav,happy
1097,data/training/Actor_26/26_01_01_01_check_happy.wav,happy
1098,data/training/Actor_26/26_01_01_01_near_happy.wav,happy
1099,data/training/Actor_26/26_01_01_01_shall_happy.wav,happy
1100,data/training/Actor_26/26_01_01_01_kick_happy.wav,happy
1101,data/training/Actor_26/26_01_01_01_pain_happy.wav,happy
1102,data/training/Actor_26/26_01_01_01_luck_happy.wav,happy
1103,data/training/Actor_26/26_01_01_01_bar_happy.wav,happy
1104,data/training/Actor_26/26_01_01_01_peg_happy.wav,happy
1105,data/training/Actor_26/26_01_01_01_loaf_happy.wav,happy
1106,data/training/Actor_26/26_01_01_01_jar_happy.wav,happy
1107,data/training/Actor_26/26_01_01_01_cab_happy.wav,happy
1108,data/training/Actor_26/26_01_01_01_lot_happy.wav,happy
1109,data/training/Actor_26/26_01_01_01_ripe_happy.wav,happy
1110,data/training/Actor_26/26_01_01_01_third_happy.wav,happy
1111,data/training/Actor_26/26_01_01_01_join_happy.wav,happy
1112,data/training/Actor_26/26_01_01_01_wife_happy.wav,happy
1113,data/training/Actor_26/26_01_01_01_chief_happy.wav,happy
1114,data/training/Actor_26/26_01_01_01_date_happy.wav,happy
1115,data/training/Actor_26/26_01_01_01_calm_happy.wav,happy
1116,data/training/Actor_26/26_01_01_01_wheat_happy.wav,happy
1117,data/training/Actor_26/26_01_01_01_rough_happy.wav,happy
1118,data/training/Actor_26/26_01_01_01_youth_happy.wav,happy
1119,data/training/Actor_26/26_01_01_01_chain_happy.wav,happy
1120,data/training/Actor_26/26_01_01_01_laud_happy.wav,happy
1121,data/training/Actor_26/26_01_01_01_boat_happy.wav,happy
1122,data/training/Actor_26/26_01_01_01_bite_happy.wav,happy
1123,data/training/Actor_26/26_01_01_01_talk_happy.wav,happy
1124,data/training/Actor_26/26_01_01_01_walk_happy.wav,happy
1125,data/training/Actor_26/26_01_01_01_lose_happy.wav,happy
1126,data/training/Actor_26/26_01_01_01_good_happy.wav,happy
1127,data/training/Actor_26/26_01_01_01_haze_happy.wav,happy
1128,data/training/Actor_26/26_01_01_01_dead_happy.wav,happy
1129,data/training/Actor_26/26_01_01_01_reach_happy.wav,happy
1130,data/training/Actor_26/26_01_01_01_said_happy.wav,happy
1131,data/training/Actor_26/26_01_01_01_time_happy.wav,happy
1132,data/training/Actor_26/26_01_01_01_hurl_happy.wav,happy
1133,data/training/Actor_26/26_01_01_01_which_happy.wav,happy
1134,data/training/Actor_26/26_01_01_01_neat_happy.wav,happy
1135,data/training/Actor_26/26_01_01_01_learn_happy.wav,happy
1136,data/training/Actor_26/26_01_01_01_white_happy.wav,happy
1137,data/training/Actor_26/26_01_01_01_sheep_happy.wav,happy
1138,data/training/Actor_26/26_01_01_01_name_happy.wav,happy
1139,data/training/Actor_26/26_01_01_01_fit_happy.wav,happy
1140,data/training/Actor_26/26_01_01_01_read_happy.wav,happy
1141,data/training/Actor_26/26_01_01_01_keen_happy.wav,happy
1142,data/training/Actor_26/26_01_01_01_rat_happy.wav,happy
1143,data/training/Actor_26/26_01_01_01_take_happy.wav,happy
1144,data/training/Actor_26/26_01_01_01_lean_happy.wav,happy
1145,data/training/Actor_26/26_01_01_01_yearn_happy.wav,happy
1146,data/training/Actor_26/26_01_01_01_gas_happy.wav,happy
1147,data/training/Actor_26/26_01_01_01_fat_happy.wav,happy
1148,data/training/Actor_26/26_01_01_01_goose_happy.wav,happy
1149,data/training/Actor_26/26_01_01_01_gin_happy.wav,happy
1150,data/training/Actor_26/26_01_01_01_ring_happy.wav,happy
1151,data/training/Actor_26/26_01_01_01_lore_happy.wav,happy
1152,data/training/Actor_26/26_01_01_01_mill_happy.wav,happy
1153,data/training/Actor_26/26_01_01_01_long_happy.wav,happy
1154,data/training/Actor_26/26_01_01_01_shout_happy.wav,happy
1155,data/training/Actor_26/26_01_01_01_base_happy.wav,happy
1156,data/training/Actor_26/26_01_01_01_germ_happy.wav,happy
1157,data/training/Actor_26/26_01_01_01_rose_happy.wav,happy
1158,data/training/Actor_26/26_01_01_01_puff_happy.wav,happy
1159,data/training/Actor_26/26_01_01_01_jail_happy.wav,happy
1160,data/training/Actor_26/26_01_01_01_half_happy.wav,happy
1161,data/training/Actor_26/26_01_01_01_perch_happy.wav,happy
1162,data/training/Actor_26/26_01_01_01_voice_happy.wav,happy
1163,data/training/Actor_26/26_01_01_01_wire_happy.wav,happy
1164,data/training/Actor_26/26_01_01_01_shack_happy.wav,happy
1165,data/training/Actor_26/26_01_01_01_pike_happy.wav,happy
1166,data/training/Actor_26/26_01_01_01_raise_happy.wav,happy
1167,data/training/Actor_26/26_01_01_01_thumb_happy.wav,happy
1168,data/training/Actor_26/26_01_01_01_life_happy.wav,happy
1169,data/training/Actor_26/26_01_01_01_seize_happy.wav,happy
1170,data/training/Actor_26/26_01_01_01_size_happy.wav,happy
1171,data/training/Actor_16/03-02-03-02-02-01-16_happy.wav,happy
1172,data/training/Actor_16/16_02_01_02_kids-talking_happy.wav,happy
1173,data/training/Actor_16/03-02-03-02-02-02-16_happy.wav,happy
1174,data/training/Actor_16/03-02-03-01-01-01-16_happy.wav,happy
1175,data/training/Actor_16/03-02-03-02-01-01-16_happy.wav,happy
1176,data/training/Actor_16/16_02_01_02_dogs-sitting_happy.wav,happy
1177,data/training/Actor_16/03-02-03-01-01-02-16_happy.wav,happy
1178,data/training/Actor_16/16_02_02_02_dogs-sitting_happy.wav,happy
1179,data/training/Actor_16/16_02_02_01_kids-talking_happy.wav,happy
